Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety,Year,Month,Day,DayOfWeek
2003-07-09,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2700,2600,2660,Bihar,Arhar Dal(Tur),2003,7,9,2
2003-07-09,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,1015,1030,Bihar,Medium,2003,7,9,2
2003-07-10,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,630,525,540,Bihar,Paddy fine,2003,7,10,3
2003-07-10,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2050,1940,2000,Bihar,Masoor Gola,2003,7,10,3
2003-07-10,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2760,2530,2690,Bihar,Arhar Dal(Tur),2003,7,10,3
2003-07-10,Onion,23,Bhagalpur,FAQ,Bhagalpur,725,650,670,Bihar,Pusa-Red,2003,7,10,3
2003-07-10,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,1015,1030,Bihar,Medium,2003,7,10,3
2003-07-10,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,400,420,Bihar,Desi,2003,7,10,3
2003-07-10,Wheat,1,Bhagalpur,FAQ,Bhagalpur,800,685,725,Bihar,Deshi,2003,7,10,3
2003-07-10,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1900,1830,1840,Bihar,Other,2003,7,10,3
2003-07-10,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2140,2025,2050,Bihar,Desi (F.A.Q. Split),2003,7,10,3
2003-07-10,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6075,5750,5800,Bihar,Other,2003,7,10,3
2003-07-11,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2085,1980,2040,Bihar,Masoor Gola,2003,7,11,4
2003-07-11,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2770,2530,2690,Bihar,Arhar Dal(Tur),2003,7,11,4
2003-07-11,Onion,23,Bhagalpur,FAQ,Bhagalpur,725,650,670,Bihar,Pusa-Red,2003,7,11,4
2003-07-11,Potato,24,Bhagalpur,FAQ,Bhagalpur,470,400,420,Bihar,Desi,2003,7,11,4
2003-07-11,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1900,1825,1840,Bihar,Other,2003,7,11,4
2003-07-11,Wheat,1,Bhagalpur,FAQ,Bhagalpur,810,690,725,Bihar,Deshi,2003,7,11,4
2003-07-11,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,640,525,540,Bihar,Paddy fine,2003,7,11,4
2003-07-11,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6075,5750,5830,Bihar,Other,2003,7,11,4
2003-07-11,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2140,2025,2050,Bihar,Desi (F.A.Q. Split),2003,7,11,4
2003-07-11,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,1015,1030,Bihar,Medium,2003,7,11,4
2003-07-12,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2140,2025,2050,Bihar,Desi (F.A.Q. Split),2003,7,12,5
2003-07-12,Wheat,1,Bhagalpur,FAQ,Bhagalpur,810,690,725,Bihar,Deshi,2003,7,12,5
2003-07-12,Onion,23,Bhagalpur,FAQ,Bhagalpur,725,650,670,Bihar,Pusa-Red,2003,7,12,5
2003-07-12,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2085,1990,2040,Bihar,Masoor Gola,2003,7,12,5
2003-07-12,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1900,1825,1840,Bihar,Other,2003,7,12,5
2003-07-12,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,640,525,525,Bihar,Paddy fine,2003,7,12,5
2003-07-12,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2780,2540,2690,Bihar,Arhar Dal(Tur),2003,7,12,5
2003-07-12,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,1015,1030,Bihar,Medium,2003,7,12,5
2003-07-12,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6080,5750,5840,Bihar,Other,2003,7,12,5
2003-07-14,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,645,525,540,Bihar,Paddy fine,2003,7,14,0
2003-07-14,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2085,2000,2050,Bihar,Masoor Gola,2003,7,14,0
2003-07-14,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2790,2550,2715,Bihar,Arhar Dal(Tur),2003,7,14,0
2003-07-14,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,1015,1030,Bihar,Medium,2003,7,14,0
2003-07-14,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,690,730,Bihar,Deshi,2003,7,14,0
2003-07-14,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2150,2030,2060,Bihar,Desi (F.A.Q. Split),2003,7,14,0
2003-07-14,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1900,1830,1850,Bihar,Other,2003,7,14,0
2003-07-14,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6080,5760,5845,Bihar,Other,2003,7,14,0
2003-07-14,Onion,23,Bhagalpur,FAQ,Bhagalpur,730,660,680,Bihar,Pusa-Red,2003,7,14,0
2003-07-14,Potato,24,Bhagalpur,FAQ,Bhagalpur,470,400,420,Bihar,Desi,2003,7,14,0
2003-07-15,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,650,530,550,Bihar,Paddy fine,2003,7,15,1
2003-07-15,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2085,2000,2040,Bihar,Masoor Gola,2003,7,15,1
2003-07-15,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1910,1840,1850,Bihar,Other,2003,7,15,1
2003-07-15,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,1015,1030,Bihar,Medium,2003,7,15,1
2003-07-15,Potato,24,Bhagalpur,FAQ,Bhagalpur,470,400,420,Bihar,Desi,2003,7,15,1
2003-07-15,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6070,5750,5840,Bihar,Other,2003,7,15,1
2003-07-15,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2130,2020,2050,Bihar,Desi (F.A.Q. Split),2003,7,15,1
2003-07-15,Wheat,1,Bhagalpur,FAQ,Bhagalpur,810,700,725,Bihar,Deshi,2003,7,15,1
2003-07-15,Onion,23,Bhagalpur,FAQ,Bhagalpur,725,660,680,Bihar,Pusa-Red,2003,7,15,1
2003-07-15,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2780,2540,2690,Bihar,Arhar Dal(Tur),2003,7,15,1
2003-07-16,Potato,24,Bhagalpur,FAQ,Bhagalpur,460,400,420,Bihar,Desi,2003,7,16,2
2003-07-16,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,1015,1030,Bihar,Medium,2003,7,16,2
2003-07-16,Wheat,1,Bhagalpur,FAQ,Bhagalpur,830,700,735,Bihar,Deshi,2003,7,16,2
2003-07-16,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2080,2000,2035,Bihar,Desi (F.A.Q. Split),2003,7,16,2
2003-07-16,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6070,5750,5840,Bihar,Other,2003,7,16,2
2003-07-16,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,645,525,540,Bihar,Paddy fine,2003,7,16,2
2003-07-16,Onion,23,Bhagalpur,FAQ,Bhagalpur,715,650,680,Bihar,Pusa-Red,2003,7,16,2
2003-07-16,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2760,2520,2700,Bihar,Arhar Dal(Tur),2003,7,16,2
2003-07-16,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2140,2025,2050,Bihar,Other,2003,7,16,2
2003-07-16,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2085,2000,2040,Bihar,Masoor Gola,2003,7,16,2
2003-07-17,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6075,5750,5830,Bihar,Other,2003,7,17,3
2003-07-17,Onion,23,Bhagalpur,FAQ,Bhagalpur,725,650,660,Bihar,Pusa-Red,2003,7,17,3
2003-07-17,Rice,3,Bhagalpur,FAQ,Bhagalpur,1100,1005,1020,Bihar,Medium,2003,7,17,3
2003-07-17,Wheat,1,Bhagalpur,FAQ,Bhagalpur,815,695,725,Bihar,Deshi,2003,7,17,3
2003-07-17,Potato,24,Bhagalpur,FAQ,Bhagalpur,470,410,420,Bihar,Desi,2003,7,17,3
2003-07-17,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1900,1825,1840,Bihar,Other,2003,7,17,3
2003-07-17,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2135,2020,2045,Bihar,Desi (F.A.Q. Split),2003,7,17,3
2003-07-17,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2760,2520,2680,Bihar,Arhar Dal(Tur),2003,7,17,3
2003-07-17,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2095,1990,2050,Bihar,Masoor Gola,2003,7,17,3
2003-07-17,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,640,525,540,Bihar,Paddy fine,2003,7,17,3
2003-07-18,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,645,530,540,Bihar,Paddy fine,2003,7,18,4
2003-07-18,Onion,23,Bhagalpur,FAQ,Bhagalpur,740,660,680,Bihar,Pusa-Red,2003,7,18,4
2003-07-18,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2660,2700,Bihar,Arhar Dal(Tur),2003,7,18,4
2003-07-18,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,700,735,Bihar,Deshi,2003,7,18,4
2003-07-18,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2120,2000,2050,Bihar,Masoor Gola,2003,7,18,4
2003-07-18,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,405,420,Bihar,Desi,2003,7,18,4
2003-07-18,Rice,3,Bhagalpur,FAQ,Bhagalpur,1150,1010,1030,Bihar,Medium,2003,7,18,4
2003-07-18,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6075,5765,5850,Bihar,Other,2003,7,18,4
2003-07-18,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1900,1830,1850,Bihar,Other,2003,7,18,4
2003-07-18,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2140,2015,2060,Bihar,Desi (F.A.Q. Split),2003,7,18,4
2003-07-21,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2140,2015,2060,Bihar,Desi (F.A.Q. Split),2003,7,21,0
2003-07-21,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2660,2715,Bihar,Arhar Dal(Tur),2003,7,21,0
2003-07-21,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1910,1830,1850,Bihar,Other,2003,7,21,0
2003-07-21,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6080,5770,5850,Bihar,Other,2003,7,21,0
2003-07-21,Potato,24,Bhagalpur,FAQ,Bhagalpur,480,405,420,Bihar,Desi,2003,7,21,0
2003-07-21,Rice,3,Bhagalpur,FAQ,Bhagalpur,1150,1010,1030,Bihar,Medium,2003,7,21,0
2003-07-21,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,710,740,Bihar,Deshi,2003,7,21,0
2003-07-21,Onion,23,Bhagalpur,FAQ,Bhagalpur,740,660,685,Bihar,Pusa-Red,2003,7,21,0
2003-07-21,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2125,2000,2060,Bihar,Masoor Gola,2003,7,21,0
2003-07-21,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,650,530,540,Bihar,Paddy fine,2003,7,21,0
2003-07-22,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,645,535,540,Bihar,Paddy fine,2003,7,22,1
2003-07-22,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2130,2010,2050,Bihar,Desi (F.A.Q. Split),2003,7,22,1
2003-07-22,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2650,2700,Bihar,Arhar Dal(Tur),2003,7,22,1
2003-07-22,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,1910,1830,1850,Bihar,Other,2003,7,22,1
2003-07-22,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6080,5770,5850,Bihar,Other,2003,7,22,1
2003-07-22,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2125,2010,2050,Bihar,Masoor Gola,2003,7,22,1
2003-07-22,Onion,23,Bhagalpur,FAQ,Bhagalpur,735,650,685,Bihar,Pusa-Red,2003,7,22,1
2003-07-22,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,405,415,Bihar,Desi,2003,7,22,1
2003-07-22,Rice,3,Bhagalpur,FAQ,Bhagalpur,1155,1010,1030,Bihar,Medium,2003,7,22,1
2003-07-22,Wheat,1,Bhagalpur,FAQ,Bhagalpur,815,690,740,Bihar,Deshi,2003,7,22,1
2003-07-24,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2125,2000,2065,Bihar,Masoor Gola,2003,7,24,3
2003-07-24,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2120,2000,2060,Bihar,Other,2003,7,24,3
2003-07-24,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2125,2010,2065,Bihar,Desi (F.A.Q. Split),2003,7,24,3
2003-07-24,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2680,2715,Bihar,Arhar Dal(Tur),2003,7,24,3
2003-07-24,Potato,24,Bhagalpur,FAQ,Bhagalpur,475,405,425,Bihar,Desi,2003,7,24,3
2003-07-24,Onion,23,Bhagalpur,FAQ,Bhagalpur,750,670,715,Bihar,Pusa-Red,2003,7,24,3
2003-07-24,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,650,535,545,Bihar,Paddy fine,2003,7,24,3
2003-07-24,Rice,3,Bhagalpur,FAQ,Bhagalpur,1150,1020,1035,Bihar,Medium,2003,7,24,3
2003-07-24,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6080,5775,5885,Bihar,Other,2003,7,24,3
2003-07-24,Wheat,1,Bhagalpur,FAQ,Bhagalpur,825,720,740,Bihar,Deshi,2003,7,24,3
2003-07-25,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2120,1800,1860,Bihar,Other,2003,7,25,4
2003-07-25,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,650,530,545,Bihar,Paddy fine,2003,7,25,4
2003-07-25,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2125,2000,2060,Bihar,Masoor Gola,2003,7,25,4
2003-07-25,Rice,3,Bhagalpur,FAQ,Bhagalpur,1150,1015,1035,Bihar,Medium,2003,7,25,4
2003-07-25,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6070,5770,5880,Bihar,Other,2003,7,25,4
2003-07-25,Onion,23,Bhagalpur,FAQ,Bhagalpur,730,650,680,Bihar,Pusa-Red,2003,7,25,4
2003-07-25,Potato,24,Bhagalpur,FAQ,Bhagalpur,470,400,420,Bihar,Desi,2003,7,25,4
2003-07-25,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2675,2720,Bihar,Arhar Dal(Tur),2003,7,25,4
2003-07-25,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2125,2000,2055,Bihar,Desi (F.A.Q. Split),2003,7,25,4
2003-07-25,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,715,740,Bihar,Deshi,2003,7,25,4
2003-07-30,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,6090,5780,5900,Bihar,Other,2003,7,30,2
2003-07-30,Onion,23,Bhagalpur,FAQ,Bhagalpur,775,680,740,Bihar,Pusa-Red,2003,7,30,2
2003-07-30,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2110,1820,1870,Bihar,Other,2003,7,30,2
2003-07-30,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2140,2015,2090,Bihar,Masoor Gola,2003,7,30,2
2003-07-30,Wheat,1,Bhagalpur,FAQ,Bhagalpur,815,720,760,Bihar,Deshi,2003,7,30,2
2003-07-30,Rice,3,Bhagalpur,FAQ,Bhagalpur,1140,1025,1035,Bihar,Medium,2003,7,30,2
2003-07-30,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,650,535,545,Bihar,Paddy fine,2003,7,30,2
2003-07-30,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2690,2725,Bihar,Arhar Dal(Tur),2003,7,30,2
2003-07-30,Potato,24,Bhagalpur,FAQ,Bhagalpur,470,410,425,Bihar,Desi,2003,7,30,2
2003-07-30,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2125,2010,2065,Bihar,Desi (F.A.Q. Split),2003,7,30,2
2003-08-04,Wheat,1,Bhagalpur,FAQ,Bhagalpur,815,725,760,Bihar,Deshi,2003,8,4,0
2003-08-04,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2710,2750,Bihar,Arhar Dal(Tur),2003,8,4,0
2003-08-04,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,640,545,550,Bihar,Paddy fine,2003,8,4,0
2003-08-04,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2000,1825,1875,Bihar,Other,2003,8,4,0
2003-08-04,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2130,2025,2065,Bihar,Desi (F.A.Q. Split),2003,8,4,0
2003-08-04,Rice,3,Bhagalpur,FAQ,Bhagalpur,1140,1025,1035,Bihar,Medium,2003,8,4,0
2003-08-04,Potato,24,Bhagalpur,FAQ,Bhagalpur,480,410,425,Bihar,Desi,2003,8,4,0
2003-08-04,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5950,5700,5775,Bihar,Other,2003,8,4,0
2003-08-04,Onion,23,Bhagalpur,FAQ,Bhagalpur,775,710,750,Bihar,Pusa-Red,2003,8,4,0
2003-08-05,Onion,23,Bhagalpur,FAQ,Bhagalpur,780,715,765,Bihar,Pusa-Red,2003,8,5,1
2003-08-05,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5950,5710,5775,Bihar,Other,2003,8,5,1
2003-08-05,Wheat,1,Bhagalpur,FAQ,Bhagalpur,815,720,760,Bihar,Deshi,2003,8,5,1
2003-08-05,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2000,1825,1875,Bihar,Other,2003,8,5,1
2003-08-05,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2125,2020,2060,Bihar,Desi (F.A.Q. Split),2003,8,5,1
2003-08-05,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,640,545,550,Bihar,Paddy fine,2003,8,5,1
2003-08-05,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2810,2715,2750,Bihar,Arhar Dal(Tur),2003,8,5,1
2003-08-05,Potato,24,Bhagalpur,FAQ,Bhagalpur,485,410,425,Bihar,Desi,2003,8,5,1
2003-08-05,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2140,2040,2115,Bihar,Masoor Gola,2003,8,5,1
2003-08-05,Rice,3,Bhagalpur,FAQ,Bhagalpur,1140,1025,1035,Bihar,Medium,2003,8,5,1
2003-08-06,Potato,24,Bhagalpur,FAQ,Bhagalpur,485,410,430,Bihar,Desi,2003,8,6,2
2003-08-06,Wheat,1,Bhagalpur,FAQ,Bhagalpur,815,725,760,Bihar,Deshi,2003,8,6,2
2003-08-06,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2000,1830,1875,Bihar,Other,2003,8,6,2
2003-08-06,Onion,23,Bhagalpur,FAQ,Bhagalpur,780,710,765,Bihar,Pusa-Red,2003,8,6,2
2003-08-06,Rice,3,Bhagalpur,FAQ,Bhagalpur,1140,1025,1040,Bihar,Medium,2003,8,6,2
2003-08-06,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5960,5700,5775,Bihar,Other,2003,8,6,2
2003-08-06,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2710,2750,Bihar,Arhar Dal(Tur),2003,8,6,2
2003-08-06,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,645,540,550,Bihar,Paddy fine,2003,8,6,2
2003-08-06,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2135,2025,2070,Bihar,Desi (F.A.Q. Split),2003,8,6,2
2003-08-06,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2135,2045,2120,Bihar,Masoor Gola,2003,8,6,2
2003-08-07,Onion,23,Bhagalpur,FAQ,Bhagalpur,780,710,765,Bihar,Pusa-Red,2003,8,7,3
2003-08-07,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2135,2025,2070,Bihar,Desi (F.A.Q. Split),2003,8,7,3
2003-08-07,Rice,3,Bhagalpur,FAQ,Bhagalpur,1140,1025,1040,Bihar,Medium,2003,8,7,3
2003-08-07,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2800,2700,2760,Bihar,Arhar Dal(Tur),2003,8,7,3
2003-08-07,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,730,760,Bihar,Deshi,2003,8,7,3
2003-08-07,Potato,24,Bhagalpur,FAQ,Bhagalpur,485,410,430,Bihar,Desi,2003,8,7,3
2003-08-07,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5960,5700,5775,Bihar,Other,2003,8,7,3
2003-08-07,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2130,2040,2115,Bihar,Masoor Gola,2003,8,7,3
2003-08-07,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2000,1830,1875,Bihar,Other,2003,8,7,3
2003-08-07,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,645,540,550,Bihar,Paddy fine,2003,8,7,3
2003-08-08,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,730,765,Bihar,Deshi,2003,8,8,4
2003-08-08,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2000,1820,1860,Bihar,Other,2003,8,8,4
2003-08-08,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2135,2025,2070,Bihar,Desi (F.A.Q. Split),2003,8,8,4
2003-08-08,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2145,2040,2120,Bihar,Masoor Gola,2003,8,8,4
2003-08-08,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,645,540,550,Bihar,Paddy fine,2003,8,8,4
2003-08-08,Potato,24,Bhagalpur,FAQ,Bhagalpur,485,410,430,Bihar,Desi,2003,8,8,4
2003-08-08,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2820,2700,2770,Bihar,Arhar Dal(Tur),2003,8,8,4
2003-08-08,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5950,5700,5775,Bihar,Other,2003,8,8,4
2003-08-08,Onion,23,Bhagalpur,FAQ,Bhagalpur,780,710,765,Bihar,Pusa-Red,2003,8,8,4
2003-08-08,Rice,3,Bhagalpur,FAQ,Bhagalpur,1145,1025,1040,Bihar,Medium,2003,8,8,4
2003-08-09,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5950,5700,5775,Bihar,Other,2003,8,9,5
2003-08-09,Onion,23,Bhagalpur,FAQ,Bhagalpur,780,710,770,Bihar,Pusa-Red,2003,8,9,5
2003-08-09,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2825,2700,2770,Bihar,Arhar Dal(Tur),2003,8,9,5
2003-08-09,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2145,2040,2120,Bihar,Masoor Gola,2003,8,9,5
2003-08-09,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2135,2025,2070,Bihar,Desi (F.A.Q. Split),2003,8,9,5
2003-08-09,Rice,3,Bhagalpur,FAQ,Bhagalpur,1140,1025,1040,Bihar,Medium,2003,8,9,5
2003-08-09,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,650,530,550,Bihar,Paddy fine,2003,8,9,5
2003-08-09,Potato,24,Bhagalpur,FAQ,Bhagalpur,485,410,430,Bihar,Desi,2003,8,9,5
2003-08-09,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,730,765,Bihar,Deshi,2003,8,9,5
2003-08-09,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2000,1800,1860,Bihar,Other,2003,8,9,5
2003-08-11,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,730,770,Bihar,Deshi,2003,8,11,0
2003-08-11,Bengal Gram(Gram)(Whole),6,Bhagalpur,FAQ,Bhagalpur,2135,2025,2070,Bihar,Desi (F.A.Q. Split),2003,8,11,0
2003-08-11,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2825,2700,2770,Bihar,Arhar Dal(Tur),2003,8,11,0
2003-08-11,Big Gram,113,Bhagalpur,FAQ,Bhagalpur,2000,1800,1860,Bihar,Other,2003,8,11,0
2003-08-11,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,640,530,550,Bihar,Paddy fine,2003,8,11,0
2003-08-11,Potato,24,Bhagalpur,FAQ,Bhagalpur,485,410,430,Bihar,Desi,2003,8,11,0
2003-08-11,Rice,3,Bhagalpur,FAQ,Bhagalpur,1140,1030,1040,Bihar,Medium,2003,8,11,0
2003-08-11,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5950,5700,5775,Bihar,Other,2003,8,11,0
2003-08-11,Masur Dal,259,Bhagalpur,FAQ,Bhagalpur,2145,2040,2120,Bihar,Masoor Gola,2003,8,11,0
2003-08-11,Onion,23,Bhagalpur,FAQ,Bhagalpur,780,710,770,Bihar,Pusa-Red,2003,8,11,0
2003-08-12,Mustard Oil,324,Bhagalpur,FAQ,Bhagalpur,5950,5700,5770,Bihar,Other,2003,8,12,1
2003-08-12,Potato,24,Bhagalpur,FAQ,Bhagalpur,485,415,430,Bihar,Desi,2003,8,12,1
2003-08-12,Rice,3,Bhagalpur,FAQ,Bhagalpur,1140,1030,1040,Bihar,Medium,2003,8,12,1
2003-08-12,Arhar (Tur/Red Gram)(Whole),49,Bhagalpur,FAQ,Bhagalpur,2825,2700,2770,Bihar,Arhar Dal(Tur),2003,8,12,1
2003-08-12,Wheat,1,Bhagalpur,FAQ,Bhagalpur,820,730,765,Bihar,Deshi,2003,8,12,1
2003-08-12,Paddy(Dhan)(Common),2,Bhagalpur,FAQ,Bhagalpur,640,530,550,Bihar,Paddy fine,2003,8,12,1
